Country Name,Country Code,Series Name,Series Code,Year,GDP
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,105462.012584423
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,73220.6355551661
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,455.63803458407
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,544.276872741836
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,9699.60046342736
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,9480.43151261807
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,723.504204947663
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,24921.7141769982
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,3708.21556179322
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1562.72683648828
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,9507.87133656424
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,10098.173182095
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,2891.32210264749
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,2749.55137054338
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,170338.680381498
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,3919.35121343969
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,6517.19267514764
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,3139.22827148438
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,603.838513777915
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1157.78396112581
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,4965.67276506551
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,7587.25441038889
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,882.30766159992
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,45193.4032187971
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,38639.3501941427
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,2025.32477597575
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,481.111301105002
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,2679.5542234874
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,5262.68671928674
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,74809.9658049898
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,18777.4330589162
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1421.83527830089
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,16141.1696583338
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,13669.5594424097
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,2502.07344498028
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,5861.40189546648
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,6180.11926810233
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,2974.29691673713
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,12560.051419682
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,19250.1065376852
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,66984.9102002396
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,8976.9544892648
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,9277.7138671875
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,733.813379277367
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,4048.46711296568
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,42281.8112549264
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1292.73305546523
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,20442.3625620084
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1238.12639978389
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,5588.9794435877
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,15333.1051727105
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,581.293411814954
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,55645.6068614606
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,16390.8821748507
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,20890.1664304173
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,2134.80541826155
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,507.482915467098
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,6204.92990145846
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1071.77776475545
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,25754.36102944
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,3990.35311739446
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,20029.759828881
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,10292.7335300088
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,7386.74663845115
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1355.12609863281
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,8907.83725830091
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,51545.4836095322
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,83806.4476003837
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,857.417884760688
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,970.362547188452
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,929.7998046875
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,5708.79409105798
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1322.9290943123
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,770.143807374741
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,4117.93104694205
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,18508.770502876
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,3960.92484913663
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,11049.9951100942
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,6208.2966545016
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,3384.38320147639
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,864.180059289672
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,2124.66259765625
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,41525.1389043587
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,44964.3911437292
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,57040.2082136605
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,16950.7531694816
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,2753.97105825798
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,2643.8868859095
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,NaN
Viet Nam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,2595.23484372958
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1488.4162886442
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1307.90964916032
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1410.32917348908
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,523.053011984748
Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,4124.05538986272
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,4481.08196153066
Andorra,AND,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,39931.2169800216
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1809.70937719455
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,12790.2641396135
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3679.95234740376
Aruba,ABW,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,28449.7129463044
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,49918.7939327254
Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,45307.5878620429
Azerbaijan,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3880.6852276838
"Bahamas, The",BHS,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,29661.1410792573
Bahrain,BHR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,22877.9351764172
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1659.88817301175
Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,17398.9870769319
Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,5039.77560949445
Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,42012.6227191016
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,6099.95710191497
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1049.82030361083
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3097.96123360501
Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3013.50270721666
Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,4917.26376596306
Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,6411.5518615966
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,8680.73646873878
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,26762.0350436621
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,7570.93165511708
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,665.786328598963
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,242.539527292978
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3312.69674458487
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1281.10597105412
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1426.0654809805
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,42314.0615817218
Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,372.135456093031
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,691.980077427731
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,13788.2400083224
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,8094.39016735149
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,5936.26102166829
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1357.26622979616
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,456.027950583624
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,2107.51861826924
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,11899.8139833748
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1999.19537179625
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,12634.3195701712
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,8055.92586780018
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,24715.142578125
Czechia,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,18575.2320271915
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,54663.9983719195
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,2545.73879850905
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,8223.04145029796
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,7191.06970308651
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,5941.23470878371
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3331.61246134688
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3870.31298246063
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,8035.3076664385
Eritrea,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,NaN
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,18295.3429322114
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3339.99040122187
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,705.617508543589
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,5368.43350276363
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,43814.0265056965
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,37062.5335723829
Gabon,GAB,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,6722.19822269059
"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,640.676265282984
Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,4143.40125686315
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,42136.1207907991
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1900.39769521465
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,17923.9668134716
Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,8849.51353500776
Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,4173.28134863663
Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,720.473255172646
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,678.680279492738
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,5905.38019563205
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1313.18609457981
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,2295.53627000423
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,43734.1980702999
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,13104.6995457458
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,61987.9263620283
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1714.27953738629
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3558.81885175737
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,5497.24323254699
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,4308.84808910054
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,62784.0656875694
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,37690.4739511859
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,30960.7315088902
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,5022.70017844299
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,39375.4731620781
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,4003.40474641177
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,7714.84184376024
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1562.07661862777
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1743.76286839846
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,NaN
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,29280.4403170048
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,27026.7729279269
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1120.66705800127
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,2309.04999818095
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,14331.7515885049
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,8172.29947599133
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,986.265249840927
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,722.131226789418
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,7945.00421529319
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,165845.995200652
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,15008.3132445526
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,106899.293549552
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,71919.054918813
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,464.61615837171
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,454.443266065248
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,9555.66959336559
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,9708.14134853645
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,750.051809102295
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,25623.9416320597
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,4156.93912680937
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1579.20071673512
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,9965.72531085228
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,9152.73722379028
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,2956.56129178986
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,2847.08794770479
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,174412.494536127
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3690.75677759847
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,7033.43962398373
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3132.9521484375
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,435.760991009624
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1219.80143924907
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,4614.89207493896
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,8528.63015087044
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,880.224893639824
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,46039.1059284098
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,40070.8956577431
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,2079.45373495517
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,497.036120831726
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,2144.78034442697
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,5598.48622617967
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,70867.3609970749
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,17082.2061998982
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1468.82208238833
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,17142.1292548657
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,14382.2323819969
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,2332.67588834678
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,5759.04219789251
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,6163.86042474328
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3038.15203684461
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,12378.8128106111
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,19991.9724878805
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,58467.2355711087
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,9404.38125929526
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,8663.158203125
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,728.802757896536
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,4105.8109051951
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,43398.4285257227
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1428.25790783907
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,19930.4111440325
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1290.74997126951
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,5765.20335248009
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,16566.9946042294
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,515.447839602837
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,56899.9181805173
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,16563.4404971229
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,21678.3594670629
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,2196.28389055503
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,517.097581505502
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,5735.06678717842
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,NaN
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,26537.1594894542
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,4107.82977539914
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,21068.4380706143
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,10591.8750003936
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,7684.79283998852
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1082.61657714844
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,5705.39948731743
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,51965.1571531985
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,82153.0745447889
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,664.294847192603
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,801.39383995978
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,942.889038085938
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,5854.4639077194
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1349.54677672507
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,792.44099138624
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3978.43768561484
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,16139.105257595
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3796.1095999439
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,10970.0458948862
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,6163.25340597611
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3836.07300251003
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,753.684405508036
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,2187.7275390625
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,41054.5395698941
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,40985.2351382417
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,58206.6141931844
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,16837.9403803049
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,2704.6771888938
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,2757.20330593386
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,NaN
Viet Nam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,2760.71710111715
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1069.81700944581
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1249.92314348406
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1421.78779140568
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,526.140801025756
Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,4531.03220675893
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,4615.86874364885
Andorra,AND,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,40632.2315521995
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,2439.37443934002
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,14613.0356486571
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,4041.99507105058
Aruba,ABW,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,29329.0817465959
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,53954.553494614
